=== DA_UAV_v1 loading log ===

Loaded:          1474
[SKIP   ] cand82/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand83/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/diffuser: key divergence_reason shape (10,) not tabular
[SKIP   ] cand83/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c: key divergence_reason shape (10,) not tabular
[SKIP   ] cand83/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand83/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand83/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r: key divergence_reason shape (10,) not tabular
[SKIP   ] cand83/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand83/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand83/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t: key divergence_reason shape (10,) not tabular
[SKIP   ] cand83/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand83/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand84/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/diffuser: key divergence_reason shape (10,) not tabular
[SKIP   ] cand84/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c: key divergence_reason shape (10,) not tabular
[SKIP   ] cand84/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand84/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand84/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r: key divergence_reason shape (10,) not tabular
[SKIP   ] cand84/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand84/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand84/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t: key divergence_reason shape (10,) not tabular
[SKIP   ] cand84/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand84/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand84/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls: key divergence_reason shape (10,) not tabular
[WARN   ] cand84/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls: HardFlow arm is DEGENERATE (K=2, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand84/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-c: key divergence_reason shape (10,) not tabular
[WARN   ] cand84/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-c: HardFlow arm is DEGENERATE (K=2, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand84/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-c-geo_free: key divergence_reason shape (10,) not tabular
[WARN   ] cand84/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-c-geo_free: HardFlow arm is DEGENERATE (K=2, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand84/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-r: key divergence_reason shape (10,) not tabular
[WARN   ] cand84/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-r: HardFlow arm is DEGENERATE (K=2, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand84/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-r-geo_free: key divergence_reason shape (10,) not tabular
[WARN   ] cand84/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-r-geo_free: HardFlow arm is DEGENERATE (K=2, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand84/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-t: key divergence_reason shape (10,) not tabular
[WARN   ] cand84/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-t: HardFlow arm is DEGENERATE (K=2, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand84/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-t-geo_free: key divergence_reason shape (10,) not tabular
[WARN   ] cand84/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-t-geo_free: HardFlow arm is DEGENERATE (K=2, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand85/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/diffuser: key divergence_reason shape (10,) not tabular
[SKIP   ] cand85/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c: key divergence_reason shape (10,) not tabular
[SKIP   ] cand85/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand85/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand85/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r: key divergence_reason shape (10,) not tabular
[SKIP   ] cand85/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand85/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand85/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t: key divergence_reason shape (10,) not tabular
[SKIP   ] cand85/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand85/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand86/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/diffuser: key divergence_reason shape (10,) not tabular
[SKIP   ] cand86/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c: key divergence_reason shape (10,) not tabular
[SKIP   ] cand86/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand86/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand86/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r: key divergence_reason shape (10,) not tabular
[SKIP   ] cand86/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand86/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand86/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t: key divergence_reason shape (10,) not tabular
[SKIP   ] cand86/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand86/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand87/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/diffuser: key divergence_reason shape (10,) not tabular
[SKIP   ] cand87/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-c: key divergence_reason shape (10,) not tabular
[SKIP   ] cand87/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-c-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand87/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-c-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand87/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-r: key divergence_reason shape (10,) not tabular
[SKIP   ] cand87/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-r-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand87/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-r-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand87/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-t: key divergence_reason shape (10,) not tabular
[SKIP   ] cand87/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-t-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand87/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-t-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand88/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/diffuser: key divergence_reason shape (10,) not tabular
[SKIP   ] cand88/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c: key divergence_reason shape (10,) not tabular
[SKIP   ] cand88/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand88/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand88/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r: key divergence_reason shape (10,) not tabular
[SKIP   ] cand88/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand88/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand88/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t: key divergence_reason shape (10,) not tabular
[SKIP   ] cand88/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand88/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand88/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls: key divergence_reason shape (10,) not tabular
[SKIP   ] cand88/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-c: key divergence_reason shape (10,) not tabular
[SKIP   ] cand88/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-c-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand88/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-r: key divergence_reason shape (10,) not tabular
[SKIP   ] cand88/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-r-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand88/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-t: key divergence_reason shape (10,) not tabular
[SKIP   ] cand88/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-t-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand89/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/diffuser: key divergence_reason shape (10,) not tabular
[SKIP   ] cand89/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c: key divergence_reason shape (10,) not tabular
[SKIP   ] cand89/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand89/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand89/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r: key divergence_reason shape (10,) not tabular
[SKIP   ] cand89/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand89/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand89/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t: key divergence_reason shape (10,) not tabular
[SKIP   ] cand89/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand89/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand90/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/diffuser: key divergence_reason shape (10,) not tabular
[SKIP   ] cand90/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c: key divergence_reason shape (10,) not tabular
[SKIP   ] cand90/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r: key divergence_reason shape (10,) not tabular
[SKIP   ] cand90/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand91/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/diffuser: key divergence_reason shape (10,) not tabular
[SKIP   ] cand91/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-c: key divergence_reason shape (10,) not tabular
[SKIP   ] cand91/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-c-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand91/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-c-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand91/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-r: key divergence_reason shape (10,) not tabular
[SKIP   ] cand91/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-r-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand91/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-r-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand91/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-t: key divergence_reason shape (10,) not tabular
[SKIP   ] cand91/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-t-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand91/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-t-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand91/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/hardflow_sls: key divergence_reason shape (10,) not tabular
[SKIP   ] cand91/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-c: key divergence_reason shape (10,) not tabular
[SKIP   ] cand91/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-c-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand91/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-r: key divergence_reason shape (10,) not tabular
[SKIP   ] cand91/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-r-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand91/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-t: key divergence_reason shape (10,) not tabular
[SKIP   ] cand91/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-t-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand92/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand92/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand92/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/diffuser: key divergence_reason shape (5,) not tabular
[SKIP   ] cand92/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c: key divergence_reason shape (5,) not tabular
[SKIP   ] cand92/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand92/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r: key divergence_reason shape (5,) not tabular
[SKIP   ] cand92/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand92/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t: key divergence_reason shape (5,) not tabular
[SKIP   ] cand92/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand92/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand92/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-model_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand92/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/gradient: key divergence_reason shape (5,) not tabular
[SKIP   ] cand92/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/gradient-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand92/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand92/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand92/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-bounds_free-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand92/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand92/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/post_processing: key divergence_reason shape (5,) not tabular
[SKIP   ] cand92/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/post_processing-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand93/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand93/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand93/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/diffuser: key divergence_reason shape (5,) not tabular
[SKIP   ] cand93/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c: key divergence_reason shape (5,) not tabular
[SKIP   ] cand93/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand93/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r: key divergence_reason shape (5,) not tabular
[SKIP   ] cand93/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand93/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t: key divergence_reason shape (5,) not tabular
[SKIP   ] cand93/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand93/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand93/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand93/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-model_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand93/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/gradient: key divergence_reason shape (5,) not tabular
[SKIP   ] cand93/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/gradient-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand93/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand93/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand93/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-bounds_free-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand93/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand93/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/post_processing: key divergence_reason shape (5,) not tabular
[SKIP   ] cand93/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/post_processing-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand94/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand94/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand94/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/diffuser: key divergence_reason shape (5,) not tabular
[SKIP   ] cand94/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c: key divergence_reason shape (5,) not tabular
[SKIP   ] cand94/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand94/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r: key divergence_reason shape (5,) not tabular
[SKIP   ] cand94/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand94/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t: key divergence_reason shape (5,) not tabular
[SKIP   ] cand94/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand94/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand94/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand94/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-model_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand94/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/gradient: key divergence_reason shape (5,) not tabular
[SKIP   ] cand94/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/gradient-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand94/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand94/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand94/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-bounds_free-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand94/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand94/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/post_processing: key divergence_reason shape (5,) not tabular
[SKIP   ] cand94/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/post_processing-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand95/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand95/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand95/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/diffuser: key divergence_reason shape (5,) not tabular
[SKIP   ] cand95/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c: key divergence_reason shape (5,) not tabular
[SKIP   ] cand95/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand95/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r: key divergence_reason shape (5,) not tabular
[SKIP   ] cand95/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand95/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t: key divergence_reason shape (5,) not tabular
[SKIP   ] cand95/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand95/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand95/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand95/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-model_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand95/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/gradient: key divergence_reason shape (5,) not tabular
[SKIP   ] cand95/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/gradient-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand95/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand95/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand95/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-bounds_free-tightened: key divergence_reason shape (5,) not tabular
